image_id,split,retina_area_px,AVR,CRAE,CRVE,VD,AD,VeD,TI,CI,FD,ATI,VTI,AFD,VFD,JUNC,VLEN,AWID,AWID_SD,VWID,VWID_SD,WID,WID_SD,ADV_RATIO,LA,HA,EA,MAC,HE_COUNT,EX_COUNT,CTW_A,MA_A,LA_RET,HA_RET,EA_RET
6cb98da77e3e,train,254796.0,0.492420589907598,22.684406895657904,46.0671372411836,8.317634499756668,1.4458625724108698,6.871771927345798,1.2,86.02112045820655,1.2632217928037075,1.125,0.9321277075889688,0.845339733010433,1.2187862773603404,845,5587.0,3.730967521667481,2.2817978858947754,4.078771114349365,3.694821834564209,4.012463569641113,3.490488052368164,0.2104060768747501,15247,597,11297,31,7,125,0,3353,1.4220321246635417,0.0556800143257122,1.0536300198284272
6cbc3dad809c,train,255707.0,0.8082915934823407,23.740727438672454,29.371488742560004,8.638793619259543,0.952652840946865,7.686140778312678,1.0415843292042202,84.61334041987776,1.350741839455064,0.9965457582448796,1.0359646176980883,0.79316265509324,1.3338978743676153,1436,7526.0,3.77292275428772,2.970101833343506,3.0902082920074463,1.8320173025131223,3.14461350440979,1.9571683406829836,0.123944235270174,99300,900,88351,6,3,176,0,10049,1.9423074064308563,0.0176039946202192,1.7281450318788782
6ccfdb031184,train,254916.0,0.6385275889546992,14.83813154899576,23.23804296896005,6.73084467040123,1.4698959657298876,5.260948704671343,1.0394240333705278,82.43992606284658,1.2600851051283417,0.8526875890778955,1.036531908787232,0.8769288688015854,1.2008599657207415,843,5410.0,3.1474592685699463,1.3901598453521729,3.2518930435180664,1.7682552337646484,3.2092299461364746,1.685027003288269,0.279397509507121,230,46,0,0,1,0,0,184,0.1921085162540509,0.0384217032508101,0.0
6cd606dc52e9,train,232752.0,0.3130939258995971,8.356853254177535,26.69120210545831,4.656888018148072,0.4734653193098233,4.183422698838249,0.9343093483309972,76.97323266986959,1.1081307859045797,1.0486899558217369,0.8466487815452375,0.7434466708172309,1.0664730435208345,577,2914.0,2.804881811141968,0.9317927360534668,3.8458638191223145,2.568777084350586,3.7095580101013184,2.442147254943848,0.1131765430830851,8155,5053,825,0,2,1,0,2277,0.0931246701239842,0.0577018955409555,0.0094209506869757
6cdd0f985270,train,251155.0,0.3677090229365838,19.011886834477966,51.70361793856989,7.957635722959925,1.303975632577492,6.6536600903824334,1.0566648165550427,86.55985758789497,1.229875914972903,,1.0273305433980726,0.919699135184496,1.1745084599249975,847,4494.0,3.6506073474884033,1.85520601272583,4.943020343780518,4.927860260009766,4.6717939376831055,4.526155948638916,0.1959786966668661,65096,8259,54558,1,3,22,0,2279,0.7450130556968675,0.0945229019755504,0.6244073720767742
6cee2e148520,train,262144.0,0.676749872040284,18.358362106177776,27.12724872903261,7.895660400390625,1.0570526123046875,6.8386077880859375,1.0554336945863758,78.33617635480908,1.3369580196177586,0.9178269610560668,1.0965203448986207,0.7972838891596306,1.308472158722595,1526,7621.0,3.344082832336426,2.2631618976593018,2.90039587020874,1.831818699836731,2.897916078567505,1.8232207298278809,0.1545713170078652,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6cfb7b44ef6f,train,248914.0,0.7668804669833782,14.750541469056836,19.23447278176215,5.907662887583664,1.0200310147279783,4.887631872855685,1.04999922711345,81.35737009544009,1.2145121076362049,0.9931270663228416,1.0478626716970756,0.8289681720074014,1.1600026838125677,771,4715.0,3.1048450469970703,1.3171261548995972,3.2184112071990967,1.7876567840576172,3.184382438659668,1.711466908454895,0.208696366924215,24420,21643,1859,4,19,0,1859,918,1.5130758378146278,1.3410114806642912,0.1151846020678703
6d0c0531083f,train,253983.0,0.8447211434634635,22.168807112737923,26.24393539132099,6.443738360441447,1.39694388994539,5.046794470496057,1.0606601717798212,80.18807437486643,1.2210263598519795,1.0123421364870622,1.0606601717798212,0.8828345271649595,1.1749113743531974,505,4679.0,3.494952440261841,2.26539945602417,3.524665594100952,2.140822410583496,3.5083727836608887,2.1612489223480225,0.2767982524574817,165307,71156,91718,5,36,137,4566,2433,4.734543144525762,2.0379726931822315,2.626887113852492
6d10709053ae,train,254797.0,0.826279854737063,25.967481824548557,31.426981640272317,8.023642350577125,1.6727041527176536,6.350938197859472,0.8813327995520953,81.92994274166387,1.280761183002507,1.0301575072754254,1.0702139850664063,0.9074340152634892,1.2119650697024364,1228,5938.0,3.167031764984131,1.9960777759552,3.687589168548584,2.6378166675567627,3.5547120571136475,2.518449068069458,0.2633790631565937,1757,1755,2,0,3,0,0,0,0.2015969415093495,0.2013674629191283,0.0002294785902212
6d259b5b4c76,train,255808.0,0.6851899642631635,23.370602035355034,34.10820831342328,6.579544033024769,1.1227170377783338,5.456826995246435,1.0302154323190345,77.87225627842595,1.2343924542806577,0.9370425713316364,1.0988845115895125,0.8294550003655524,1.185713747395175,966,5057.0,2.9233901500701904,1.9958789348602293,3.615149736404419,2.970666646957397,3.473031759262085,2.815027952194214,0.2057453972347589,140100,26710,80755,4,12,44,39571,32635,2.130347784978113,0.4061498168220229,1.2279531432969846
6d292ca4c9ad,train,254322.0,0.4361184363004255,17.57543847617026,40.299691582089416,7.61672210819355,1.102539300571716,6.514182807621833,1.0881520302229275,86.75528507367072,1.296168067636462,0.9454063165900024,1.0807279729276278,0.8346383661384238,1.261553149584444,1373,6244.0,3.358018636703491,1.4692126512527466,3.454249620437622,2.920111894607544,3.4144446849823,2.756230354309082,0.1692521277237882,3358,735,735,1,1,3,0,1888,0.0962705069367516,0.0210717160805576,0.0210717160805576
6d3d1fe6c32a,train,259589.0,0.3171142650377967,18.319503759598923,57.76940926140749,8.2395633096934,1.4962113186614223,6.743351991031978,0.9866795718923592,82.88590604026845,1.2587311747735064,1.0515712281065748,0.8744746321952062,0.904015307612031,1.1931504744998465,875,5364.0,3.1663267612457275,1.5881414413452148,4.638767719268799,6.045258045196533,4.294359683990479,5.401586055755615,0.2218794630105684,9711,7053,1595,0,2,5,0,1063,0.2830175481954607,0.2055527512534841,0.0464847069685675
6d454444f17c,train,261739.0,0.5824650940202152,26.30546580538297,45.16230427444293,7.962130213686153,1.0991865942790338,6.862943619407119,1.0968528749093225,79.29089443996777,1.2367326235047793,1.0988845115895125,1.1766968108291045,0.8404838553076588,1.1931359967193442,812,4964.0,3.1956353187561035,2.0037648677825928,4.921667098999023,4.818521976470947,4.606983661651611,4.496673107147217,0.1601625563658631,69523,13666,52488,5,13,59,3370,3369,1.9922143085363213,0.3916056663328304,1.504068360491556
6d4f6c9a8406,train,259699.0,0.5241406067677565,18.482977596195852,35.26339565670314,6.663868555520044,1.431272357614007,5.232596197906037,1.04899587277957,82.08516886930984,1.2499897565814904,0.8589556903873333,1.071736249996821,0.8803435247596406,1.1810786134935845,1174,5448.0,2.9909350872039795,1.5885380506515503,3.411175489425659,2.69877552986145,3.30546498298645,2.490525484085083,0.2735300610788137,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6d6be4cfc73f,train,257179.0,0.4085489737164001,22.93120227456603,56.12840503788424,7.854451568751726,1.0101913453275737,6.844260223424152,1.152259381641762,81.43418467583497,1.292028183712507,1.0132666982139509,1.1151920746180604,0.7920318341477942,1.2560404666863845,1103,6108.0,3.317124366760254,2.215134382247925,3.570856094360352,3.221763610839844,3.521164894104004,3.1016294956207275,0.1475968639927281,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6d6fcf49e515,train,260416.0,0.557860567947605,24.063905355883826,43.13605717718328,7.481107151634308,0.8843542639469157,6.596752887687392,1.0833333333333337,80.0349344978166,1.2633713177050327,,1.0947302560896632,0.7581767622388411,1.233835392120204,1244,5725.0,3.281182050704956,2.4204492568969727,3.728448867797852,3.1898813247680664,3.656934976577759,3.0940134525299072,0.134059025554456,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6d7d26025122,train,261027.0,0.5297712022120238,18.915661264239525,35.705340692847145,9.352289226784968,0.4551253318622211,8.897163894922748,1.0582303264013653,82.37977805178792,1.3644064961462388,1.002309090984683,0.9843083776720598,0.6517518410388812,1.3522906634533058,1554,8110.0,3.126389265060425,2.2267866134643555,3.2635326385498047,2.26363205909729,3.251918077468872,2.2568628787994385,0.0511539786427833,109725,32336,15093,13,23,22,8708,62296,1.6590970913143754,0.488936555431685,0.2282137379740977
6d9effbcde78,train,261172.0,0.7309213502188289,17.619624868429163,24.10604761121571,5.666380775887155,0.8948126139096074,4.771568161977547,1.039510317853949,79.25738724727839,1.237353940183514,,0.9256213738005306,0.8013785101431841,1.1952753161397878,944,5144.0,2.7875325679779053,1.298651933670044,3.002744197845459,1.7200719118118286,2.9663448333740234,1.6569806337356567,0.1875300914780934,18,0,18,0,0,1,0,0,0.0004534387662434,0.0,0.0004534387662434
6dc0281f11e3,train,258298.0,0.9859591511587046,26.44184811886402,26.81840123679507,7.448373583999876,1.1645463766657116,6.2838272073341646,,81.59564823209429,1.260069541118631,,1.030650602241329,0.796658723837216,1.2208285899195466,980,5515.0,3.848985195159912,3.313560962677002,3.522890329360962,2.181086540222168,3.54675817489624,2.347492456436157,0.1853243792742283,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6dc07f968794,train,258066.0,0.881429405355882,21.31417729129298,24.181377614339137,6.878085451008657,1.6569404725922825,5.221144978416374,1.0,72.52532432912741,1.2635066208328998,0.801288424459611,1.0490994977110422,0.8539278140649235,1.1996939071305623,1045,5627.0,3.3643977642059326,2.3065402507781982,3.218299865722656,2.004021644592285,3.250429391860962,2.064372301101685,0.317351937063975,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6dcde47060f9,train,243257.0,0.7081859424264964,14.153356588887997,19.985367882894675,4.931409990257218,0.7872332553636688,4.1441767348935485,1.0740270885780936,80.38176033934252,1.166274190361588,0.9245003270420484,1.1086354362029676,0.8225365900231957,1.1333708318675202,821,3772.0,3.025446891784668,1.3306938409805298,3.2942311763763428,1.8583970069885252,3.2385458946228027,1.7856181859970093,0.1899613133617696,43371,5190,35384,3,5,53,2342,2797,0.8480541741018792,0.1014825842980045,0.6918804937958749
6de39b94f634,train,225622.0,0.526409292331799,24.995552785297207,47.483114658892376,9.740628130235526,0.5336359043001125,9.206992225935414,1.0737438850302097,85.79064587973274,1.3465630110640814,1.2480754415067656,0.9749504539507614,0.6516676848113766,1.338767788478702,1349,6735.0,4.241393089294434,3.2384698390960693,3.6156744956970215,3.633414030075073,3.6300110816955566,3.6164023876190186,0.0579598517306118,98,51,28,1,1,2,0,19,0.0065679992332866,0.0034180404173226,0.0018765712095104
6df8b7b6e837,train,255790.0,0.3465248101832326,12.369282885268728,35.69523024550016,6.115563548223152,0.8014386801673248,5.314124868055827,0.9917040396172152,79.68274315013619,1.3000184514970703,1.0573097607281436,,0.826494877331677,1.3077131140116427,893,6241.0,2.7081167697906494,1.0791339874267578,2.718505859375,1.7763431072235107,2.716540813446045,1.7053059339523315,0.1508129184138895,719,0,562,0,0,4,0,157,0.0204681775351076,0.0,0.0159987702012941
6dfd80748e72,train,250300.0,0.3871041914947967,12.474231117756544,32.22447958929997,4.564522572912505,0.275269676388334,4.289252896524171,1.113663419223244,76.65888629543181,1.0966061612001778,0.9091372900969896,1.098435448140917,0.6669047291594667,1.0783744511061313,531,2999.0,3.1154730319976807,1.3741095066070557,3.9237890243530273,2.9212005138397217,3.86592435836792,2.848628520965576,0.0641766020864381,58920,4800,53395,3,6,138,11142,725,1.688516796185534,0.1375573764713266,1.530182524309684
6e018411ba4a,train,262098.0,0.4071804531954616,16.79922465338053,41.257443773501286,10.974902517378997,0.3533029630138345,10.621599554365162,1.012454624471823,86.24962526231639,1.4225176570571665,1.2403473458920846,1.0580809126784962,0.6331533702231282,1.414005513692876,2150,10007.0,3.0377793312072754,1.754766583442688,3.115091562271118,2.316035032272339,3.1109745502471924,2.298466682434082,0.0332626890333704,1379,0,1379,0,0,14,0,0,0.0361461068100418,0.0,0.0361461068100418
6e092b306fe1,train,260753.0,0.4326893922988929,16.589350370118392,38.34009029428392,6.125720509447638,1.4588518636410703,4.666868645806568,0.9385342280919272,76.81826551279691,1.2573579815354252,0.8466487815452376,0.953998092005724,0.8978533948989402,1.1881000269338384,867,5431.0,2.8178184032440186,1.3577834367752075,3.219933271408081,2.679361581802368,3.153672933578491,2.5114691257476807,0.3125975840249815,29421,19999,6888,1,9,25,0,2534,0.9551140855061008,0.6492412425150916,0.2236098644154183
6e092caa065f,train,257574.0,0.9481109120868486,30.62234164269523,32.29826938210597,7.691770132078548,1.6896115291139633,6.002158602964585,1.0971455162439585,82.55932203389831,1.2801531842387666,,1.112059409656802,0.8803340431226556,1.2160112402440977,1193,5900.0,3.332876682281494,2.3818554878234863,3.497954845428467,2.470554113388061,3.4494762420654297,2.4415578842163086,0.2815006468305304,82,80,2,0,1,0,0,0,0.0093977637906453,0.0091685500396539,0.0002292137509913
6e0f78e188ff,train,258034.0,1.1278510275720988,26.453867865982197,23.4551081829742,8.361301223869722,1.2854895091344551,7.075811714735267,0.964319869073764,82.34449073408993,1.3257070238838573,0.8841820065312798,1.114393874882408,0.8595968198502617,1.2801144487039853,1301,6961.0,2.874427318572998,1.7930099964141846,3.253591775894165,1.975947380065918,3.083845376968384,1.760814189910889,0.181673786833169,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6e1db8711879,train,218486.0,1.1573348676793571,24.51103605163771,21.17886251952841,6.678688794705382,0.9959448202630832,5.682743974442299,1.0455084794302916,78.72431506849315,1.24530534929515,0.9370425713316364,1.0524696231684352,0.6809007116219836,1.2245711344328625,925,4672.0,4.905087947845459,3.3527281284332275,2.9593276977539062,1.6705492734909058,3.1135659217834477,1.9321874380111692,0.1752577319587628,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6e3526053de0,train,253069.0,0.8046799374990011,19.016718088561664,23.632648463520653,9.049705811458535,2.2966068542571394,6.753098957201396,0.8894236895179598,90.14694508894046,1.3189827779192698,0.9314928656652446,0.9759223471151836,0.946725614209733,1.2918955592370422,1115,6465.0,3.6488029956817623,1.7233625650405884,3.661982774734497,2.3821399211883545,3.628323793411255,2.230804443359375,0.340081919251024,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6e44f6d04fc9,train,258184.0,0.761019357551897,25.820376160727037,33.92867199040497,5.95582995073281,1.1236172652062095,4.832212685526601,1.0333241949532606,74.07099854681337,1.2219331120709849,1.1043152607484654,,0.7714563770402145,1.1796076664198014,1002,4817.0,3.430514097213745,2.681940078735352,3.1592836380004883,2.3119776248931885,3.19214415550232,2.361360788345337,0.2325264507855081,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6e68e742f5bc,train,254468.0,1.1705217214574837,22.36259076986426,19.104806309804587,5.915085590329629,1.1129100712073816,4.802175519122248,1.089238098721347,76.47954329210276,1.2522633936128056,0.8200599066683132,1.0978375091394297,0.8090487025673625,1.2231522590975006,829,5255.0,3.0553624629974365,1.7201988697052002,2.909487009048462,1.4553556442260742,2.933533906936645,1.5040912628173828,0.2317512274959083,20461,1679,1617,2,4,5,0,17165,0.4001882318333984,0.0328388661965825,0.0316262338534091
6e73acb2cf60,train,259313.0,0.5119609930167783,18.60629888887512,36.34319634243178,5.912160207934041,1.5568058678122578,4.355354340121783,1.0075492927771428,85.14285714285714,1.2265165378951706,1.0277402395547233,0.9490917826857524,0.9147822666931404,1.146824847934118,862,4725.0,3.21858024597168,1.5357335805892944,3.488697052001953,2.5137860774993896,3.4072134494781494,2.299689769744873,0.3574464317336639,46016,28382,15127,5,16,52,0,2507,1.3190255446541284,0.8135557851263359,0.4336078627864873
6e861bc3bd7b,train,211321.0,0.5570605695744478,21.84268993887309,39.210619332758114,8.630472125344854,1.165052219135817,7.465419906209037,1.020678916040051,85.29153879877246,1.2645977546635367,0.957206171533769,0.9646365860663856,0.8406963015085636,1.221837379112564,765,4562.0,3.638059139251709,2.2432422637939453,4.353371620178223,3.78639817237854,4.218088150024414,3.58644700050354,0.1560598377281947,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6e92b1c5ac8e,train,251358.0,0.8362210489384417,17.83814755397975,21.331856662332,6.846808138193333,1.6024952458246804,5.2443128923686535,0.8962581595302719,87.13107241063244,1.2658343475327345,,0.9600136227931392,0.8859963911291374,1.2005165184855895,815,5455.0,3.141683578491211,1.5767440795898438,3.3051235675811768,1.847845196723938,3.258995056152344,1.784209966659546,0.3055681990593233,42286,28512,12447,2,38,53,2632,1327,1.8620770133493036,1.255534687712608,0.5481074725715078
6ea07d19b4ce,train,247481.0,0.5518028691737922,14.001030502896898,25.37324701457329,6.393218065225209,1.206961342486898,5.186256722738311,1.0533703247651751,81.58379373848987,1.2275111833398558,1.192569587999888,1.0822407179381432,0.835086254786972,1.1700211593511058,760,4887.0,3.1298575401306152,1.3603047132492063,3.381216764450073,2.0025641918182373,3.3244738578796387,1.8943806886672971,0.232723022984028,11813,2980,4538,4,2,10,0,4295,0.2310219018071846,0.0582786140172191,0.0887477685940069
6efa36d59ada,train,242890.0,0.5707290388730554,10.177008142783118,17.831593365002657,5.7960393593807895,0.7954217958746758,5.000617563506114,1.0914770020042388,77.5,1.2565044964838827,,1.0705015752130178,0.7973038940850228,1.2320892345291794,970,5200.0,2.821469306945801,1.0362781286239624,2.950689554214477,1.4686503410339355,2.938244342803955,1.4201297760009766,0.1590647126626049,33968,32169,1727,1,24,10,0,72,1.1230082126257095,1.0635318885997542,0.0570959486341439
6f0463c1ff18,train,256914.0,0.5871039375210034,23.304949944949566,39.69476008516097,7.338253267630413,1.1494118654491383,6.188841402181275,1.0101525445522108,80.85543199315654,1.2838285191347016,0.9922778767136676,1.0101525445522108,0.811859169284525,1.2565072056540905,793,5845.0,3.702583074569702,2.379930019378662,3.283766746520996,2.534710168838501,3.334632635116577,2.509493589401245,0.1857232704402515,20598,4296,10175,6,1,16,0,6127,0.4032303058172402,0.0840993006015566,0.1991877056845528
6f0e5848d9ce,train,258669.0,0.9333916134544024,22.77742018210758,24.40285497939102,7.044137488450491,1.4242139568328636,5.619923531617627,1.0737110771116276,79.92277992277992,1.2898303004493126,0.9885402350165868,1.0409182272526312,0.8438629837819593,1.2379355509159828,1183,5957.0,3.189901828765869,1.990133285522461,3.133655309677124,1.902961015701294,3.1358189582824707,1.913823485374451,0.2534223017128706,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6f3b62e5b7f5,train,259153.0,0.6309241085943278,17.161218368990525,27.20013094320487,7.063394982886558,1.2158840530497428,5.847510929836814,0.8922699487665986,84.56235638186756,1.237895000208666,,0.9475701011561544,0.877207918240072,1.1826789191784852,861,4787.0,3.408952236175537,1.669700264930725,3.940788745880127,2.514963865280152,3.8216335773468018,2.383240938186645,0.2079318991685363,231,220,0,1,1,0,0,11,0.0575999521247151,0.0548570972616334,0.0
6f460f9968c7,train,259256.0,0.721284576046616,27.117207014298764,37.59571175489298,7.2762057580152435,1.30064492239331,5.975560835621933,1.088490986783784,76.19364498419564,1.2786121409644104,1.151385284513614,,0.8567085920502052,1.2299182766084331,1086,6011.0,3.227622509002685,2.289186954498291,3.4095442295074463,2.830549478530884,3.374699354171753,2.7352113723754883,0.2176607281177382,24,0,0,1,0,0,0,24,0.0027526692289429,0.0,0.0
6f4719c6bb4b,train,220492.0,0.6106697512232482,12.082706584336604,19.7859916266254,4.704479074070715,1.6998349146454292,3.0046441594252853,0.9370425713316364,81.30630630630631,1.1796331598750966,0.9370425713316364,1.0,0.935877779292394,1.0888248285266662,374,3108.0,3.163975954055786,1.0959062576293943,3.42838978767395,1.9068247079849243,3.3242595195770264,1.6592577695846558,0.5657358490566038,642947,398858,235553,0,25,26,33437,8536,651.7653856680892,404.3285654910945,238.78374405709243
6f4e0538d1e4,train,259193.0,1.2367561131295617,16.589350370118392,13.413598844593302,5.334634808810423,1.329125400763138,4.005509408047285,0.9370425713316364,80.11928429423459,1.2386814082458684,1.0540925533894598,0.9370425713316364,0.9047796186221612,1.1886173003982607,754,5030.0,3.2290213108062744,1.4696298837661743,2.7106387615203857,1.194865107536316,2.8122398853302,1.265513896942139,0.3318243113080332,42311,6853,33453,2,7,63,0,2005,1.213190808526256,0.1964972846501012,0.9592038032102488
6f689fced922,train,259274.0,0.4570008301511201,18.64938417628628,40.808206344218966,7.803327753650578,0.5384265294630391,7.264901224187539,1.0270551608894856,78.44533911427686,1.310381662618806,1.0540925533894598,1.0663043453003984,0.656597326702469,1.2933308638636862,1214,6458.0,3.2965404987335205,2.1235666275024414,3.2498600482940674,2.2994914054870605,3.248557806015014,2.285205364227295,0.0741133998725844,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6f923b60934b,train,257207.0,0.5878191206719607,19.74157274327001,33.58443447825003,7.867593028183525,1.7025197603486686,6.165073267834857,1.0,83.04045092838196,1.288477640752195,0.97573875381809,1.0150262026246049,0.8938816890734772,1.2313991193935403,835,6032.0,3.579627275466919,1.8686641454696653,3.2923238277435303,2.264267921447754,3.3301868438720703,2.1893348693847656,0.2761556410418112,23029,16527,4423,0,10,1,4296,2079,0.6600865344238753,0.4737179275879711,0.1267776604175952
6fb656d506b2,train,252039.0,0.5157666366664464,21.804426752742238,42.27576039751378,6.151032181527462,1.2751994730974174,4.875832708430044,0.940654387025322,73.4503684438665,1.2106925019415635,1.0307764064044151,1.0559624712357836,0.843416587379349,1.15654246275897,750,4614.0,3.280362367630005,1.820265531539917,3.549334764480591,3.169234037399292,3.4874379634857178,2.945556163787842,0.2615347058344861,214794,19689,185820,5,11,358,13425,9285,3.2608037255571416,0.2989001766925266,2.820947271725598
6fbaaf8eb67a,train,242646.0,0.3565368823872176,14.143086596027109,39.667948239551215,4.390758553613082,0.5040264418123521,3.8867321118007294,1.0199581613645337,79.49138638228055,1.0616272147985708,0.971285862357264,1.0199581613645337,0.8119284056511396,1.0110245346776936,291,2438.0,2.9999125003814697,1.4589873552322388,4.928262710571289,4.209031105041504,4.58035945892334,3.930345296859741,0.129678719117803,192,14,178,0,1,1,0,0,0.0494668147235912,0.0036069552402618,0.0458598594833294
6fe4751a3b42,train,261416.0,0.3922323214074052,18.505342836509584,47.17954596426129,8.756541298160785,0.7027113872142485,8.053829910946538,1.0172065417169347,81.5501386658882,1.3272346770438226,0.8770580193070293,1.0217491947499509,0.6884054973358276,1.3076551738513056,1182,6851.0,3.445037364959717,2.2993295192718506,3.5216753482818604,3.2029895782470703,3.513754844665528,3.1465914249420166,0.0872518286311389,0,0,0,0,0,0,0,0,0.0,0.0,0.0
6fe67482bfae,train,249057.0,0.7186551527358644,15.282570626539425,21.265513185788567,7.140132580092107,1.1158088309101932,6.024323749181915,1.101256658705491,78.63167760074977,1.261818323157048,1.006230589874905,0.9729425980652529,0.8513204524822516,1.2095687699694782,1054,5335.0,3.04382061958313,1.3849477767944336,3.4346630573272705,1.9022818803787231,3.343229293823242,1.8242769241333008,0.1852172753932284,223302,111893,100883,8,46,141,7518,10526,4.379434063729315,2.194463174055155,1.9785333165453265
6fe67fd7f5d1,train,259228.0,0.3135184527603949,17.19029542503697,54.83025089491169,7.368416991991606,0.9115527643618744,6.4568642276297314,0.997793430091668,81.85697217955283,1.2733376560178251,0.9689627902499088,,0.7783035784379425,1.2360499104524991,1173,5859.0,2.838801145553589,1.5930370092391968,3.634500741958618,3.615288257598877,3.526859760284424,3.424478769302368,0.1411757677141833,13,0,0,1,0,0,0,13,0.0014926709854613,0.0,0.0
7005be54cab1,train,260010.0,0.3545880253665672,12.401954465036347,34.975671985018145,6.981269951155725,1.2626437444713663,5.718626206684358,1.1490187582825713,77.41491245327562,1.233534854304603,,0.9821133722324832,0.8623616961695079,1.167951406738892,811,5083.0,2.8571510314941406,1.0911184549331665,3.9498908519744873,3.5068576335906982,3.699030876159668,3.161316156387329,0.2207949424978142,6351,817,2805,1,3,9,0,2729,0.1819251062089139,0.0234030564907388,0.0803495391144707
702de9dcde32,train,258822.0,0.8434991776851428,15.766593827484735,18.69188997996867,6.046240273237978,0.6954586549829612,5.3507816182550165,1.0084702242716852,78.97258011232243,1.278368420931438,,1.0220765695064329,0.7347476872499776,1.24880148617409,1201,6054.0,2.9612345695495605,1.3216500282287598,2.7434868812561035,1.2462226152420044,2.759469509124756,1.250248908996582,0.1299732832695501,16973,4639,9394,3,7,3,8737,2940,0.486344920069572,0.1329260639959196,0.2691759959425888
705f508d1e42,train,259575.0,1.4525940686385137,30.53379591547029,21.020184905538677,7.3211981122989505,1.3206202446306463,6.000577867668304,1.1200710300717545,74.78939157566303,1.302175917488546,1.0213243599737851,0.9922778767136676,0.793757430090931,1.2645805796322125,1107,6410.0,3.680542469024658,3.032010793685913,2.901527404785156,1.5991497039794922,3.008171319961548,1.860533356666565,0.2200821777092963,4,0,0,1,0,0,0,4,0.0004592327598281,0.0,0.0
709784f7fcc2,train,251179.0,0.4123346026959539,17.654609343403788,42.81622068090631,5.9539213071156425,1.1875992817870922,4.766322025328551,1.0504514628777804,74.85549132947978,1.2063946858409162,0.9575175804338616,1.0966178441129766,0.8527946794969029,1.1438916974967632,786,4498.0,3.13866925239563,1.464328050613403,3.6077046394348153,3.192158460617065,3.497119665145874,2.920210361480713,0.249164717674574,32909,6357,22387,32,23,95,233,4165,2.0389601297142703,0.3938639747362003,1.387043071011376
70d0392397de,train,247093.0,0.7998941993107003,13.499866274199958,16.87706484911794,7.522268943272371,1.0344283326520785,6.487840610620292,0.891337623249849,88.23358089413135,1.3212270036942493,0.9922778767136676,1.0340172170394766,0.861582706852554,1.2871640067136194,1282,6867.0,2.826776027679444,1.325839638710022,2.922130584716797,1.3429003953933716,2.9067723751068115,1.3406134843826294,0.1594410829018776,0,0,0,0,0,0,0,0,0.0,0.0,0.0
70d657f8f503,train,252419.0,0.4480976394680763,17.40989916509309,38.85291425716921,6.152072546044474,1.5917977648275288,4.560274781216945,1.1802584638392797,78.72200263504611,1.2069068729699477,1.275810451318027,1.2,0.88980453813294,1.1259204709247106,873,4554.0,3.2000620365142822,1.376427412033081,3.625676393508911,2.986499547958374,3.4803452491760254,2.634217500686645,0.349057423334202,55320,13801,39984,26,44,292,0,1535,6.352822826064489,1.5848754125545192,4.591671508990645
70ed3ec68b94,train,260645.0,0.5252162923185757,21.17886251952841,40.32407758341612,7.719311707494868,1.669704003529705,6.049607703965164,1.043045538152238,81.46955054456205,1.3053531772654337,,1.044316986519594,0.9072123157206275,1.239561104617309,1394,6519.0,2.974886178970337,1.5281280279159546,3.342371225357056,2.8794257640838623,3.2489471435546875,2.6297383308410645,0.2760020294266869,85261,15847,66216,4,17,144,1795,3198,2.4428980006062764,0.4540482121439774,1.897220698890996
70f5caf5f305,train,257950.0,0.919561798180934,26.661546188542925,28.99375141647301,8.788524907927894,1.1812366737739872,7.607288234153906,0.9889349458977248,82.94864048338368,1.3815676432044317,0.9370425713316364,0.9289243450753876,0.7872769151330414,1.3565851516432017,1501,8275.0,3.491177558898926,2.566206216812134,2.782386302947998,1.6030933856964111,2.84572696685791,1.7219030857086182,0.1552769709014931,27762,15548,10790,4,10,0,10790,1424,3.178746981495667,1.7802448695445077,1.235454215486573
710b05a96e0f,train,194193.0,0.3273756933157841,12.22306116498893,37.33649569761631,4.707172761119093,0.4516125709989546,4.255560190120138,1.241408832903552,80.40333187198597,1.1189638773885604,1.0540925533894598,1.241408832903552,0.7209077040018703,1.1157505936338392,281,2281.0,3.107405662536621,1.3646725416183472,4.327467918395996,3.0128817558288574,4.19261646270752,2.8915553092956543,0.1061229428848015,60011,37499,19917,1,14,8,13466,2595,1.0979095426160548,0.6860493899211718,0.3643842688887698
