image_id,dataset,split,label_6,retina_area_px,AVR,CRAE,CRVE,VD,AD,VeD,TI,CI,FD,ATI,VTI,AFD,VFD,JUNC,VLEN,AWID,AWID_SD,VWID,VWID_SD,WID,WID_SD,ADV_RATIO,LA,HA,EA,MAC,HE_COUNT,EX_COUNT,CTW_A,MA_A,LA_RET,HA_RET,EA_RET
22077_left-600-HFF,combined,train,1,262144.0,0.5343781065894868,13.346410249100844,24.975593282218153,11.420059204101562,1.5377044677734375,9.882354736328125,1.0662623805754041,89.77314986984008,1.3617061658373482,1.060430864638069,1.0089873399751206,0.9104473901987913,1.3135082204205306,1317,8067.0,3.0952353477478027,1.366659164428711,3.978311777114868,2.2558186054229736,3.8147153854370117,2.1546988487243652,0.15560101906894155,0,0,0,0,0,0,0,0,0.0,0.0,0.0
22098b1fe461-GF-600-HFF,combined,train,1,239322.0,0.7338843135878439,9.90734009416892,13.499866274199958,6.589030678332957,0.22062326071151,6.368407417621447,1.0968528749093225,79.88189778049278,1.2432498359026316,,,0.5886732631185306,1.231674727670433,853,4911.0,2.8858935832977295,1.1111449003219604,3.3000097274780273,1.4762591123580933,3.285459041595459,1.466952919960022,0.034643396102617935,96,72,0,2,6,0,0,24,0.048861924345453805,0.036646443259090354,0.0
22171_left-600-HB,combined,train,1,261843.0,0.27091968417171686,13.754056731843606,50.76802290647099,9.462158621769534,1.2194330190228495,8.242725602746685,1.104364092529888,89.34353841624963,1.313266031759181,0.8979991308594849,1.0503123958577474,0.8977364603017612,1.2614563354991772,1336,6794.0,2.7223403453826904,1.136072039604187,3.9740238189697266,3.029801845550537,3.7358686923980713,2.8348302841186523,0.1479405087337256,0,0,0,0,0,0,0,0,0.0,0.0,0.0
22273_right-600-FS,combined,train,1,261407.0,0.4782767455551424,10.32889283216425,21.596059035183412,7.6474616211501605,1.5447176242411258,6.102743996909035,0.8816705364651094,86.9245283018868,1.2541248908091756,0.8336103203654806,,0.9176495114010285,1.1816559372801654,632,5300.0,3.3899848461151123,1.1749463081359863,3.8341422080993652,2.0077340602874756,3.7113945484161377,1.863750696182251,0.25311853569861464,120,120,0,0,1,0,0,0,0.03838476892369108,0.03838476892369108,0.0
22303_right-600-FA,combined,train,1,262051.0,0.73714620282689,13.346410249100844,18.105513123337744,7.688198098843355,1.1917527504188117,6.496445348424543,,84.8594585273323,1.2647298265266493,0.9098190482930892,1.098082079621237,0.8550431548519611,1.213065277027781,911,5799.0,2.9495911598205566,1.1567679643630981,3.6364688873291016,1.8569374084472656,3.498887300491333,1.7669209241867065,0.18344689849624063,563,63,0,2,2,0,0,500,0.17817696168720606,0.019938096956117198,0.0
22330_right-600-FA,combined,train,1,262144.0,0.6712023567366235,14.006323308997116,20.867512112287066,9.225082397460938,2.1488189697265625,7.076263427734375,1.0433581692707574,91.01787773933103,1.3205979341273582,1.0950662648814125,1.0229792209456097,0.9942317926196792,1.2428726295205856,1236,6936.0,3.244565963745117,1.395105242729187,3.599456787109375,1.8133009672164917,3.479492664337158,1.7208338975906372,0.3036657681940701,20,0,0,1,0,0,0,20,0.006407873995565751,0.0,0.0
22349_right-600-FS,combined,train,1,261411.0,0.6270220208398712,14.378368790486244,22.93120227456603,7.9858919479287405,0.9234500460959945,7.062441901832746,1.0437567542238944,81.10370750042713,1.2756322875173567,1.0988845115895123,1.0588235294117647,0.8243490834826009,1.231593684757326,991,5853.0,2.8218979835510254,1.2424290180206299,3.6855578422546387,2.1327614784240723,3.5447707176208496,2.0454065799713135,0.13075506445672191,667,627,0,1,1,0,0,40,0.2332428803222738,0.2192553012924523,0.0
22366_left-600-HB,combined,train,1,260488.0,0.33222812773118243,9.998913836568724,30.096530070624244,7.511286508399619,0.7029114584932895,6.80837504990633,0.9650535317022463,81.2512295888255,1.240729367772411,1.025304031702032,1.028991510855053,0.8018582252171738,1.2004851160244137,589,5083.0,2.487689256668091,0.8012186288833618,4.061184883117676,2.306736707687378,3.8293464183807373,2.2212159633636475,0.10324217648717225,1673,880,433,0,1,0,433,360,0.554925335509251,0.29189138986738844,0.14362383160520364
22398_right-600-FS,combined,train,1,261838.0,0.5185043595450667,12.474231117756544,24.058102671887614,7.036411827160305,1.173626440776358,5.862785386383948,1.097628968158285,86.21929298981426,1.2306469189878075,1.012793368460568,1.028591269649903,0.8786114714617295,1.1737085812245032,490,5007.0,3.0906879901885986,1.215670108795166,3.856912851333618,2.12554931640625,3.7111473083496094,2.004676580429077,0.20018239854081166,2397,2080,317,0,24,0,317,0,0.837704751886321,0.726919434260971,0.11078531762534992
22424_left-600-HFF,combined,train,1,243355.0,0.269239496902798,12.986179329087618,48.23281679870299,7.767664523021923,1.4016560169299994,6.366008506091923,1.0793052523783686,86.69452386188696,1.2283033260226213,0.9830783046228486,1.1405060357887848,0.8871832249152661,1.1779425030231856,710,4547.0,3.5248355865478516,1.3404688835144043,4.517923355102539,3.9478273391723633,4.275582790374756,3.5861473083496094,0.2201781564678544,792,36,0,1,3,0,0,756,0.2579594495562251,0.011725429525282959,0.0
22476_left-600-FA,combined,train,1,262144.0,0.4159524193644741,8.43381533696419,20.27591364860928,11.054229736328125,0.640106201171875,10.41412353515625,1.0984166625489182,87.87354332525672,1.3816654779479403,1.0864289525102224,1.148003081452581,0.8200188909700254,1.357793362281198,1579,8667.0,2.4958159923553467,0.7898544669151306,3.5182533264160156,1.8469772338867188,3.44079327583313,1.8091970682144165,0.061465201465201465,14,0,14,0,0,1,0,0,0.004664940638630374,0.0,0.004664940638630374
22547_right-600-HFF,combined,train,1,261491.0,0.2103905866005233,11.784394119805915,56.011983759432155,11.564069126662103,0.9442007564313877,10.619868370230716,1.0532072839828925,90.4953842153166,1.3436807166058062,1.014134976662219,1.0663711079231273,0.863491130297211,1.3107400265410225,1521,7691.0,2.783139228820801,0.9926320314407349,4.383544921875,3.5530028343200684,4.164519786834717,3.3873331546783447,0.08890889449045733,1564,433,0,2,1,0,0,1131,0.5466887579259383,0.15135308963039085,0.0
22596_right-600,combined,train,1,262097.0,0.6482944244139145,14.096291772883294,21.743657267493756,8.718527873268293,1.3567496003388058,7.361778272929488,0.9595529791179576,87.36827509706046,1.3262563844137707,1.052273583003294,1.0039211490338262,0.8928929985100456,1.270692496076996,1329,7212.0,2.7753772735595703,1.1551427841186523,3.359079122543335,1.8130347728729248,3.247664451599121,1.7290456295013428,0.184296449857476,463,156,0,1,1,0,0,307,0.16387292238865134,0.05521420279185661,0.0
22697_left-600-HB,combined,train,1,262144.0,0.3083875058752585,15.526579679244355,50.347628822306426,8.455276489257812,1.2104034423828125,7.244873046875,1.049344364594206,83.49217154526889,1.271215217203821,1.0588235294117647,,0.8630381504464838,1.2148390926597412,845,5876.0,3.0096261501312256,1.2141655683517456,4.068569660186768,3.2951316833496094,3.882086992263794,3.0622472763061523,0.16707034540859309,32,32,0,0,1,0,0,0,0.01561379283424495,0.01561379283424495,0.0
22713_right-600-FA,combined,train,1,261923.0,0.3307774204461814,13.999994926842835,42.324518124479056,12.772837818748258,0.6337740480981051,12.139063770650154,0.9316051410668054,87.43581339451546,1.3966897520202723,,1.0226256050243425,0.7191860204287409,1.3777445039746055,1761,9153.0,2.9316632747650146,1.5167235136032104,3.7948782444000244,2.66611647605896,3.741135835647583,2.615856409072876,0.05220946689731089,13,10,0,1,1,0,0,3,0.008776667566837698,0.006751282743721307,0.0
22753_left-600,combined,train,1,261801.0,0.5069557915786232,9.59236815312726,18.921508171861156,7.186374383596701,0.85866746116325,6.3277069224334515,1.0771502354656652,85.45228473733292,1.304170854264514,,1.1029986408802175,0.8326018523458368,1.2735663219077045,952,6434.0,2.6454579830169678,0.8503568172454834,3.1385674476623535,1.5263416767120361,3.072624444961548,1.4656431674957275,0.1356996257394664,269,0,0,1,0,0,0,269,0.09416690295908116,0.0,0.0
22818_left-600-HB,combined,train,1,262144.0,0.3775869441489538,8.014912778111094,21.226668194727893,10.640716552734375,0.957489013671875,9.6832275390625,1.0021448230304009,86.62929389312977,1.3648339473041218,0.9395523512235255,1.0844158281520178,0.8504135686105095,1.3303583333371205,1668,8384.0,2.528625965118408,0.7808685302734375,3.67145037651062,2.029106616973877,3.5179057121276855,1.9518837928771973,0.0988811849984242,168,0,0,1,0,0,0,168,0.05534089000009882,0.0,0.0
22841_left-600-HB,combined,train,1,262100.0,0.5252344301680408,10.438037787646634,19.873102729208252,10.530713468141931,0.8107592521938192,9.719954215948112,0.9471191386908142,86.18970627863109,1.3338526530491857,1.1111111111111112,0.9934635317975544,0.7931912836771532,1.306123485207206,1010,7422.0,3.064725399017334,1.2581498622894287,3.872877597808838,2.060698986053467,3.7879891395568848,2.010176181793213,0.08341183859318574,752,257,0,3,2,0,0,495,0.25170115842780494,0.08602020972865143,0.0
22916_left-600-FA,combined,train,1,262135.0,0.49208616945221473,12.546091399538598,25.495720421292837,7.811242298815496,1.438190245484197,6.373052053331299,1.1121946988385347,86.1969667882511,1.2716119214286605,0.9948497511671099,1.0783607041753287,0.9026449550769494,1.2152215138136113,635,5209.0,3.431185722351074,1.4380583763122559,4.0079874992370605,2.3903770446777344,3.876100778579712,2.2362172603607178,0.22566742487728958,254,239,15,0,1,1,0,0,0.07973430270154885,0.07502558403807157,0.0047087186634772946
22935_left-600-HFF,combined,train,1,261946.0,0.36513853939176455,10.438037787646634,28.586513505350503,10.98432501355241,0.8448306139433318,10.13949439960908,1.0424933826313665,90.03211609373142,1.3667194087807573,,1.0424933826313665,0.8271811271558157,1.342302675880407,1747,8407.0,2.9923951625823975,1.1098403930664062,3.605152130126953,1.9883099794387817,3.5225675106048584,1.9298975467681885,0.08332078313253012,772,395,141,0,3,0,141,236,0.8350098427326021,0.42723949207173295,0.15250827438509962
22955_left-600-HB,combined,train,1,262025.0,0.43248487393943563,18.51829641652251,42.81836783756691,10.060490411220304,1.3475813376586203,8.712909073561683,1.0424307389723069,85.82358885520428,1.3222530657816167,0.8919529754965996,1.0234779068610076,0.8816725206110754,1.2720361271613934,1275,6927.0,2.8780517578125,1.3099571466445923,4.121029376983643,3.1482646465301514,3.9084584712982178,2.9510717391967773,0.15466491458607096,1131,865,0,0,2,0,0,266,0.8739259442418248,0.6683872164183717,0.0
22991_left-600,combined,train,1,262042.0,0.4647335928158228,13.977118980351664,30.075551232834794,10.70477251738271,1.1276818219980003,9.57709069538471,0.9555277992739596,89.86869207003089,1.3515980414484519,1.0685934174848224,0.9936831227420011,0.8520724182816605,1.30858518325104,1315,7768.0,2.8251330852508545,1.2644476890563965,3.822899341583252,2.2354564666748047,3.6851165294647217,2.1574580669403076,0.11774784826267133,565,0,0,0,0,0,0,565,0.19708248163470327,0.0,0.0
23001_left-600-FS,combined,train,1,236454.0,0.39085672910955577,9.959161272411448,25.4803372455689,5.647187190743232,0.7303746183189965,4.916812572424234,,78.98128260202516,1.1444076009257431,0.7677159338596802,,0.8685810490524444,1.104335777043716,408,3259.0,2.9478111267089844,0.9518200755119324,4.27911901473999,2.3872954845428467,4.043909549713135,2.2648074626922607,0.14854636160330295,372,68,302,0,1,2,0,2,0.14560085794914146,0.026615210592853815,0.11820284704473312
23007_left-600-HFF,combined,train,1,262132.0,0.32667633597825324,14.202238428375692,43.474953231142926,7.584346817633864,0.8572017151664048,6.72714510246746,1.050055508760131,85.99628817276869,1.272269387202539,1.0606601717798212,1.0636872699004285,0.8156075239829311,1.2369035327404334,932,5927.0,3.148062229156494,1.5958654880523682,3.546069860458374,2.2975075244903564,3.484255075454712,2.22617769241333,0.12742429397754337,465,0,0,2,0,0,0,465,0.14918860648216475,0.0,0.0
2304_left-600-HB,combined,train,1,262143.0,0.6636759756885636,14.067132055826743,21.195783139855408,8.895907958633265,2.0198899074169443,6.876018051216321,0.9601418854219133,86.96774193548387,1.281570333630523,0.9370425713316364,1.0022968092937585,0.9784405514926681,1.1878475560131343,976,6200.0,3.0399153232574463,1.339726448059082,4.050358295440674,2.233975410461426,3.7554869651794434,2.0720551013946533,0.29375866851595006,1383,899,0,0,2,0,0,484,0.4822226173913953,0.3134621352385137,0.0
23143_right-600-FS,combined,train,1,260884.0,0.6160502083660288,10.61281386174142,17.227189793328947,7.275264102053019,1.4757516750739792,5.799512426979041,1.1766968108291043,85.27329925285096,1.2379043312625913,,1.0477713242883187,0.9226858085915836,1.1649987515311147,664,5086.0,3.173008680343628,1.2382539510726929,3.941368818283081,1.9316473007202148,3.729917287826538,1.8175721168518066,0.25446133509583607,6778,6724,0,1,7,0,0,54,2.2520666648946066,2.2341245580925544,0.0
23189_right-600-FS,combined,train,1,262144.0,0.28349447751112344,10.18129159694374,35.91354472343913,8.495712280273438,1.0761260986328125,7.419586181640625,1.1158607041753288,83.977643223102,1.3013113233333435,1.0644002897775877,1.0317214083506576,0.8507567517591433,1.266327086642912,826,6441.0,3.033325433731079,1.0811339616775513,3.675407886505127,2.3614251613616943,3.578016519546509,2.2375686168670654,0.14503856041131105,1982,355,0,0,3,0,0,1627,0.6430137946248978,0.11517149197368251,0.0
2319_left-600-FS,combined,train,1,246182.0,0.19677163420267565,12.700198423772418,64.54283146671007,10.147776848023007,0.9237068510289136,9.224069996994094,0.9706395512514252,89.0161472024033,1.265081508459196,0.7345944493793987,1.0216723706696247,0.774828414609688,1.2323855560440835,795,5326.0,3.7133922576904297,1.4773950576782227,4.9297285079956055,4.173287868499756,4.721845626831055,3.967923164367676,0.10014091949973578,432,432,0,0,3,0,0,0,0.6850835738526436,0.6850835738526436,0.0
23306_right-600-HB,combined,train,1,262144.0,0.6047384679284952,14.290935678486317,23.631596857794218,9.300613403320312,1.782989501953125,7.5176239013671875,1.0604441668884783,84.6540027137042,1.3344931812081264,1.2,1.0504514628777804,0.9415160326998612,1.268495981208297,1392,7370.0,3.004838466644287,1.405115008354187,3.6177854537963867,2.0699522495269775,3.4724464416503906,1.9589486122131348,0.23717460800730705,6,5,0,0,1,0,0,1,0.0018918791089249396,0.0015765659241041164,0.0
23364_left-600-FA,combined,train,1,261609.0,0.4096980783129656,14.980082172730881,36.56371109773109,8.776074217630127,1.4559896639641603,7.320084553665967,1.1101923283734427,89.7680763983629,1.278371266406018,1.1961158260414961,0.9348186099406511,0.9528937013119732,1.2029415723414956,786,5864.0,2.8585832118988037,1.1985886096954346,4.120964050292969,2.5263800621032715,3.8302226066589355,2.3547487258911133,0.1989033942558747,1497,187,1271,1,1,0,1271,39,0.5220375155617396,0.0652110991383068,0.44322624066731525
23368_left-600,combined,train,1,262028.0,0.45954733850638213,13.569478094080285,29.5279222771341,10.467583617018029,1.1643793793029753,9.303204237715054,1.0339783314637934,87.76815456362425,1.3386913156991775,1.1318329168362207,1.0709561343085172,0.8765671619460101,1.3018521797805933,1229,7505.0,2.9898176193237305,1.2398334741592407,3.9115803241729736,2.2743759155273438,3.768786907196045,2.179239273071289,0.12515896131599458,927,533,0,2,1,0,0,394,0.2947310857041116,0.16946242576083226,0.0
23449_left-600-HB,combined,train,1,261666.0,0.6270506835572619,18.82652693665892,30.023931765540755,8.627410515695582,0.6282818554951732,7.999128660200408,0.980281862187308,80.88881082030564,1.2651881095995434,1.017458624253282,1.0459603731183824,0.7916933792158026,1.2363067303583506,702,5693.0,2.78275990486145,1.530779242515564,3.9960672855377197,2.215869903564453,3.87312912940979,2.1844513416290283,0.07854378672781999,6,6,0,0,1,0,0,0,0.0020922544739374834,0.0020922544739374834,0.0
23483_left-600-FS,combined,train,1,260449.0,0.9278836325678468,19.126582930250247,20.613126753102538,6.153987920859746,1.3069737261421621,4.847014194717584,0.973417168333576,85.49910071942446,1.208318212612674,,1.2874526191574363,0.8778415597412145,1.1358022454698256,591,4448.0,2.95503306388855,1.3637958765029907,3.7451725006103516,1.9444162845611572,3.5118422508239746,1.8405606746673584,0.26964512040557664,294,0,30,0,0,1,0,264,0.43005719468133347,0.0,0.04388338721238097
23523_right-600-FA,combined,train,1,260857.0,0.3038253659672957,10.433226866162476,34.339551712366,10.053017553678835,0.7778207983684547,9.27519675531038,0.9820856388546418,89.13586742075496,1.3423458545523252,,1.0718661571406802,0.7968074588344012,1.3142581104996223,1366,7603.0,2.718548059463501,1.0259432792663574,3.681622266769409,2.2185170650482178,3.568848133087158,2.1423747539520264,0.08386030171523041,247,17,0,3,1,0,0,230,0.08640956032576753,0.005947216702583191,0.0
23532_left-600-FA,combined,train,1,262045.0,0.5158672035327004,10.894332250149361,21.118481996033264,10.456600965483029,0.7788738575435517,9.677727107939477,0.9609436198871032,84.40879815287398,1.3653272572766464,0.9899494936611665,1.016107886437923,0.8146652519011333,1.3450664391047111,1620,8229.0,2.8429760932922363,1.1566795110702515,3.532606601715088,2.0303990840911865,3.4559683799743652,1.9715001583099365,0.08048107255520504,634,446,41,2,1,1,0,147,0.20044071665460017,0.14100403726806257,0.01296225454706405
23547_left-600-HFF,combined,train,1,261920.0,0.574931038393565,12.057805884408358,20.97261250340475,8.851175931582162,0.8968387293830177,7.954337202199145,1.082053470893538,87.04775687409551,1.3161107002121428,0.9847982464479191,1.1040513359328223,0.8409059788423207,1.278588401678202,1196,6910.0,2.750671863555908,1.0234044790267944,3.5065083503723145,1.8080683946609497,3.4049904346466064,1.74778151512146,0.11274839205145434,803,0,55,1,0,1,0,748,0.2805259774740784,0.0,0.019214108046169756
2359_right-600-HFF,combined,train,1,262144.0,0.723736919938145,13.413598844593302,18.533804860666372,7.332611083984375,0.960540771484375,6.3720703125,1.1235862018028042,82.74044795783927,1.2512810677534747,1.0846522890932808,1.0747838953399709,0.8491255292132216,1.20089435696277,824,5313.0,2.8844141960144043,1.293008804321289,3.7750866413116455,1.8708701133728027,3.626107931137085,1.8170973062515259,0.15074233716475097,421,31,0,0,1,0,0,390,0.13546298739325452,0.00997470928548905,0.0
23674_left-600-FS,combined,train,1,261096.0,0.47560324348567506,11.582857193133288,24.354033223665677,11.246438091736373,1.5622606244446486,9.684177467291724,0.9411764705882353,89.43919344675489,1.3571914548149346,0.9796794142147899,1.0699267778702344,0.9399403642293034,1.3052965438961563,1485,7935.0,3.155183792114258,1.1212693452835083,3.882674217224121,2.145608425140381,3.734410047531128,2.0245461463928223,0.1613209412695274,728,300,0,0,1,0,0,428,17.743114794053135,7.3117231294175,0.0
23740_left-600-FS,combined,train,1,262144.0,0.5712074594754851,13.346410249100844,23.365259027527877,11.734771728515625,1.764678955078125,9.9700927734375,1.0,91.60345278577034,1.3483040858324746,,1.0242640687119284,0.9201426016279218,1.294340005669458,867,7646.0,3.452418327331543,1.378542184829712,4.202025890350342,2.30316424369812,4.062380313873291,2.1926910877227783,0.17699724517906337,162,134,0,2,1,0,0,28,0.0537158431895274,0.0444316233789918,0.0
23769_right-600-HB,combined,train,1,254456.0,0.1719888426445977,8.014912778111094,46.60135305796157,9.047929701009211,0.19728361681390888,8.850646084195303,1.0251320311375192,82.74571597400039,1.2424534776617058,0.9245003270420484,1.0588235294117647,0.6672117626573206,1.2317189765436323,755,5077.0,2.638530731201172,0.8654736876487732,4.721855163574219,3.451815128326416,4.643946647644043,3.4153075218200684,0.02229030682474135,808,0,0,1,0,0,0,808,0.9312832806989235,0.0,0.0
23786_left-600-HB,combined,train,1,262144.0,0.46063759064399085,15.456944360670072,33.55554274035823,10.512161254882812,1.3828277587890625,9.12933349609375,1.1540338303637903,86.32904386329044,1.325562313218071,,1.0573055251120393,0.8856041300742976,1.2813920116553192,1313,7227.0,3.1466026306152344,1.4682618379592896,4.124145030975342,2.3880250453948975,3.948216199874878,2.2944347858428955,0.15147083402975095,516,24,0,2,3,0,0,492,0.16337489472451067,0.007598832312767938,0.0
23814_right-600,combined,train,1,253068.0,0.3904088983509354,11.701252675058122,29.971787847263563,12.694611724911882,0.6156448069293629,12.078966917982518,1.057012002249833,91.98102291136311,1.3998243571275857,1.015346165133619,1.054295244008272,0.7960475716877304,1.380526997442083,1718,8642.0,2.898635149002075,1.1685734987258911,3.829637289047241,2.122187852859497,3.75954008102417,2.085920810699463,0.05096833289714735,336,0,0,0,0,0,0,336,0.18300753272076645,0.0,0.0
23850_right-600-FA,combined,train,1,261914.0,0.6265380488040105,13.346410249100844,21.30183517916847,8.710492757164566,1.2733187229395908,7.437174034224975,1.083176515834792,89.65253329251492,1.3040252628138773,0.8322397195638239,1.1356188600300463,0.9033111513380268,1.246779416878247,1098,6533.0,2.869853973388672,1.1004703044891357,3.662283420562744,2.007460117340088,3.5022177696228027,1.897231936454773,0.17121002104830843,1634,282,0,3,1,0,0,1352,0.5706163984117727,0.09847847267571597,0.0
23890_right-600-HB,combined,train,1,262144.0,0.17079108941034316,9.633747417895481,56.40661612474064,11.508560180664062,0.4474639892578125,11.06109619140625,1.0677481945180483,85.19810615499627,1.3630998692304879,1.028991510855053,1.0014000463485295,0.6899952518861753,1.3474865541829575,1318,8026.0,2.68603515625,0.8871925473213196,4.078524589538574,3.5498218536376953,3.9993317127227783,3.4699788093566895,0.04045385570423507,58,17,0,1,1,0,0,41,0.018327519085899184,0.005371859042418726,0.0
23971_right-600-HB,combined,train,1,260574.0,0.6565433551645967,10.894332250149361,16.593469668759546,7.403271239647855,0.9363942680390216,6.466876971608833,1.0964933788466837,86.49517684887459,1.2512038468350677,1.0269382571933736,1.051856554011951,0.878719836894791,1.2095375122655028,604,5287.0,2.8554258346557617,1.038885474205017,3.8078460693359375,1.7340433597564697,3.6540334224700928,1.680204153060913,0.1447985282772536,12,12,0,0,1,0,0,0,0.17587571449509015,0.17587571449509015,0.0
24038_right-600-FS,combined,train,1,262144.0,0.6666666666666666,13.278881696548597,19.918322544822896,9.247207641601562,1.0890960693359375,8.158111572265625,1.0086535354811736,89.84723536568879,1.332225943034835,0.9407208683835973,1.0989519128177092,0.8567738280794474,1.2988229457095422,1214,7397.0,2.9012176990509033,1.3059332370758057,3.489539623260498,1.891987681388855,3.40539288520813,1.8330535888671875,0.13349855045356776,645,166,0,0,1,0,0,479,0.21356625851781705,0.0549643394014847,0.0
24042_right-600,combined,train,1,262000.0,0.46767626172235993,9.959161272411448,21.294989905482502,8.93587786259542,0.9019083969465649,8.033969465648855,0.9511181733232624,89.59356855739169,1.3107310416786413,1.0197759257106722,1.0057203988492223,0.8794786573751815,1.2869467110786448,988,6717.0,2.949241876602173,1.0894629955291748,3.6604490280151367,2.049058675765991,3.568228244781494,1.9714386463165283,0.11226186517174212,768,0,0,0,0,0,0,768,0.2680366316729953,0.0,0.0
24132_right-600-FS,combined,train,1,262144.0,0.4121324457931167,14.228786822909795,34.524791649266064,9.683990478515625,0.95672607421875,8.727264404296875,1.0831420210942149,87.1282667467708,1.3091530027264653,,1.0075581867250967,0.8224309024117272,1.2765515072027411,799,6658.0,2.9570531845092773,1.3600510358810425,3.954988956451416,2.1508331298828125,3.811368942260742,2.0879628658294678,0.1096249672174141,223,206,0,3,4,0,0,17,0.0778115077288112,0.07187968875396908,0.0
24175_left-600,combined,train,1,260260.0,0.4952687372960451,7.739741882148661,15.627358036778846,5.67739952355337,0.9651886574963499,4.71221086605702,0.8753659706978714,83.20496894409938,1.1913312848049673,1.0606601717798212,0.8753659706978714,0.8691465753789303,1.1332984193542421,376,4025.0,2.6869757175445557,0.822241485118866,3.7710671424865723,1.6633548736572266,3.526240825653076,1.5815798044204712,0.20482713633398567,173,0,0,1,0,0,0,173,0.3814773980154355,0.0,0.0
2423_right-600-HB,combined,train,1,261878.0,0.3996305733344695,11.72919462693023,29.350093335110074,9.591871023911898,1.1127318827851136,8.479139141126785,1.0319842782940913,91.66915943763087,1.309137530954426,1.1271370618537835,1.0015968155263646,0.8585584889209101,1.2775414176515372,1158,6686.0,2.7591962814331055,1.1212458610534668,4.083554267883301,2.8428518772125244,3.8585445880889893,2.68044376373291,0.13123170457104252,5507,4895,0,0,11,0,0,612,2.8309549267971703,2.5163472610626747,0.0
24250_left-600-HFF,combined,train,1,261951.0,0.6094656201692575,13.975779415495074,22.93120227456603,11.733110390874629,0.5752984336765273,11.157811957198103,1.0421820749698256,88.71988453425114,1.3919440476164595,1.030677001764963,0.9579465813985645,0.7120049052294685,1.3759163624595268,1732,9007.0,2.9001636505126953,1.3275214433670044,3.588418960571289,1.8482446670532227,3.541627883911133,1.826790452003479,0.05156014780347612,1272,13,0,3,1,0,0,1259,0.41719143576826195,0.004263748950461797,0.0
24332_right-600-FA,combined,train,1,259858.0,0.693623545842313,13.05522198178159,18.821768753434934,6.359242355440279,1.1590945824257863,5.200147773014493,1.0630128421798872,88.15446576640606,1.191655621926821,1.0242950394631678,1.0791778391793467,0.8955432602055069,1.130986252480882,551,4221.0,3.311772346496582,1.2258363962173462,4.003400802612305,2.1599435806274414,3.8320186138153076,2.019017457962036,0.2228964700658625,41,28,1,2,5,0,1,12,0.012985655601410052,0.008868252605841011,0.0003167233073514647
2433_right-600-HB,combined,train,1,260936.0,0.5771478782004479,13.05522198178159,22.620237334126372,11.594413955912561,0.7538246926449398,10.84058926326762,1.150792911137501,90.15402843601896,1.3771372725337754,1.150792911137501,1.1252905222990899,0.7590999036353373,1.3550172679701897,1480,8440.0,2.852280855178833,1.1877412796020508,3.7183327674865723,1.9833219051361084,3.643228769302368,1.9452961683273315,0.06953724325661965,59,59,0,0,2,0,0,0,0.020653056652384552,0.020653056652384552,0.0
24392_left-600-HB,combined,train,1,261676.0,0.7665878146094944,14.509997799340528,18.928030843709706,8.842614530946667,1.1411057949525367,7.70150873599413,1.0577283857383672,89.92794235388311,1.28301591479482,1.025229189260113,0.9281419949430999,0.8670332863161566,1.2401092716307516,1215,6245.0,3.405380964279175,1.519006609916687,3.815056085586548,1.8124269247055054,3.7325124740600586,1.7793400287628174,0.14816652607552225,540,0,440,2,0,1,0,100,0.961641200983011,0.0,0.7835594970972682
24429_right-600-FS,combined,train,1,260574.0,0.5419455107017153,13.72765021867613,25.33031448291077,9.614927045676085,1.5792059069592514,8.035721138716832,1.0122242339490874,87.98428610132756,1.336864329159483,0.9145661412745385,1.0676212752053327,0.9125700564395944,1.2792176712816357,1382,7382.0,2.9623706340789795,1.186490535736084,3.6130475997924805,2.1533362865448,3.469139575958252,2.0205440521240234,0.19652323415635894,570,0,0,0,0,0,0,570,0.19907795473595977,0.0,0.0
24478_right-600-FS,combined,train,1,259948.0,0.5909307406894162,11.940702347989491,20.20660210375709,7.3922476803052914,1.5676212165510026,5.8246264637542895,0.9736501915629792,83.05722891566265,1.2539341368683279,0.9838699100999074,0.9736757796556561,0.8980513301709661,1.1858215616548675,759,5312.0,3.274458646774292,1.2877004146575928,3.6729390621185303,1.8228737115859985,3.5662500858306885,1.7238517999649048,0.2691367809259626,1422,1422,0,0,6,0,0,0,11.783228372555518,11.783228372555518,0.0
24539_left-600,combined,train,1,257546.0,0.48206560785315544,10.094723330234176,20.9405590562461,7.724057061651123,1.2786065401908786,6.445450521460244,1.1017572561102942,88.54918344094189,1.2638615510063114,0.891031984276419,1.3368478455539217,0.9168875830198947,1.197655844584958,634,5266.0,2.9571237564086914,1.0664536952972412,3.9174270629882812,2.1414642333984375,3.701819896697998,2.0012121200561523,0.19837349397590362,570,0,0,1,0,0,0,570,0.19928327943361596,0.0,0.0
24607_right-600,combined,train,1,262144.0,0.7433406305651735,13.975779415495074,18.80131240084249,7.630157470703125,0.9967803955078125,6.6333770751953125,1.2530578979845828,88.4928716904277,1.2769962013845364,,1.0169926963886309,0.8219196124928643,1.2334553641806192,722,5892.0,2.925469398498535,1.2761160135269165,3.4898483753204346,1.705748438835144,3.3886446952819824,1.658182144165039,0.15026741043188221,0,0,0,0,0,0,0,0,0.0,0.0,0.0
